"resource_id"	"resource_name"	"url"	"resource_type"	"description"	"project_id"	"test"
3478	"PrimerBank"	"http://pga.mgh.harvard.edu/primerbank/"	"Tool"	"A resource of human and mouse PCR primer pairs for gene expression detection and quantification"	1	"test"
3479	"BDTcomparator"	"http://code.google.com/p/bdtcomparator/"	"Tool"	"A program for comparing binary classifiers"	1	"test"
3480	"GO annotation in InterPro"	"http://www.ebi.ac.uk/interpro"	"Tool"	"Why stability does not indicate accuracy in a sea of changing annotations"	1	"test"
3481	"Treephyler"	"http://www.gobics.de/fabian/treephyler.php"	"Tool"	"Fast taxonomic profiling of metagenomes"	1	"test"
3482	"Bridges"	"http://github.com/rassis/bridges"	"Tool"	"A tool for identifying local similarities in long sequences"	1	"test"
3483	"PolyprOnline"	"http://www.dsimb.inserm.fr/dsimb_tools/polyproline"	"Tool"	"Polyproline helix II and secondary structure assignment database"	1	"test"
3484	"ToxEvaluator"	"http://ctdbase.org"	"Tool"	"An integrated computational platform to aid the interpretation of toxicology study-related findings"	1	"test"
3485	"DEF"	"http://bis.zju.edu.cn/DEF/"	"Tool"	"An automated dead-end filling approach based on quasi-endosymbiosis"	1	"test"
3486	"KERIS"	"http://www.igenomed.org/keris/"	"Tool"	"Kaleidoscope of gene responses to inflammation between species"	1	"test"
3487	"BACOM"	"http://www.cbil.ece.vt.edu/software.htm"	"Tool"	"In silico detection of genomic deletion types and correction of normal cell contamination in copy number data"	1	"test"
3488	"RefProtDom"	"http://faculty.virginia.edu/wrpearson/fasta/PUBS/gonzalez09a"	"Tool"	"A protein database with improved domain boundaries and homology relationships"	1	"test"
3489	"TMBB-DB"	"http://beta-barrel.tulane.edu/"	"Tool"	"A transmembrane beta-barrel proteome database"	1	"test"
3490	"PhosphoPICK-SNP"	"http://bioinf.scmb.uq.edu.au/phosphopick/snp"	"Tool"	"Quantifying the effect of amino acid variants on protein phosphorylation"	1	"test"
3491	"PhyloPro"	"http://compsysbio.org/phylopro/"	"Tool"	"A web-based tool for the generation and visualization of phylogenetic profiles across Eukarya"	1	"test"
3492	"UniHI 7"	"http://www.unihi.org"	"Tool"	"An enhanced database for retrieval and interactive analysis of human molecular interaction networks"	1	"test"
3493	"OncoSimulR"	"https://github.com/rdiaz02/OncoSimul"	"Tool"	"Genetic simulation with arbitrary epistasis and mutator genes in asexual populations"	1	"test"
3494	"GrameneMart"	"http://www.gramene.org/biomart/martview"	"Tool"	"The BioMart data portal for the Gramene project"	1	"test"
3495	"FIMO"	"http://meme.sdsc.edu"	"Tool"	"Scanning for occurrences of a given motif"	1	"test"
3496	"The UCSC cancer genomics browser"	"https://genome-cancer.ucsc.edu"	"Tool"	"Update 2011"	1	"test"
3497	"and "	"http://sourceforge.net/projects/kmer/"	"Tool"	"Utilities for fast batch spliced alignment and sequence indexing"	1	"test"
3498	"InMoDe"	"http://www.jstacs.de/index.php/InMoDe"	"Tool"	"Tools for learning and visualizing intra-motif dependencies of DNA binding sites"	1	"test"
3499	"PCFamily"	"http://pcfamily.life.nctu.edu.tw"	"Tool"	"A web server for searching homologous protein complexes"	1	"test"
3500	"NMSim Web Server"	"http://www.nmsim.de"	"Tool"	"Integrated approach for normal mode-based geometric simulations of biologically relevant conformational transitions in proteins"	1	"test"
3501	"TEQC"	"http://www.bioconductor.org"	"Tool"	"An R package for quality control in target capture experiments"	1	"test"
3502	"BioSearch"	"http://ws.nju.edu.cn/biosearch/"	"Tool"	"A semantic search engine for Bio2RDF"	1	"test"
3503	"RuleGO"	"http://rulego.polsl.pl/"	"Tool"	"A logical rules-based tool for description of gene groups by means of Gene Ontology"	1	"test"
3504	"mapDamage"	"http://geogenetics.ku.dk/all_literature/mapdamage/"	"Tool"	"Testing for damage patterns in ancient DNA sequences"	1	"test"
3505	"ResponseNet2.0"	"http://netbio.bgu.ac.il/respnet"	"Tool"	"Revealing signaling and regulatory pathways connecting your proteins and genes—now with human data"	1	"test"
3506	"PepSite"	"http://pepsite2.russelllab.org"	"Tool"	"Prediction of peptide-binding sites from protein surfaces"	1	"test"
3507	"MRUniNovo"	"http://bioinfo.hupo.org.cn/MRUniNovo/index.php"	"Tool"	"An efficient tool for de novo peptide sequencing utilizing the hadoop distributed computing framework"	1	"test"
3508	"CovalentDock Cloud"	"http://docking.sce.ntu.edu.sg/"	"Tool"	"A web server for automated covalent docking"	1	"test"
3509	"KOSMOS"	"http://bioengineering.skku.ac.kr/kosmos"	"Tool"	"A universal morph server for nucleic acids, proteins and their complexes"	1	"test"
3510	"CAME"	"http://sourceforge.net/projects/came/"	"Tool"	"Identification of chromatin accessibility from nucleosome occupancy and methylome sequencing"	1	"test"
3511	"SVMQA"	"http://lee.kias.re.kr/SVMQA/SVMQA_eval.tar.gz"	"Tool"	"Support–vector-machine-based protein single-model quality assessment"	1	"test"
3512	"MICdb3.0"	"http://www.cdfd.org.in/micas"	"Tool"	"A comprehensive resource of microsatellite repeats from prokaryotic genomes"	1	"test"
3513	"Dissect"	"http://dissect-trans.sourceforge.net"	"Tool"	"Detection and characterization of novel structural alterations in transcribed sequences"	1	"test"
3514	"GWAlpha"	"https://github.com/aflevel/GWAlpha"	"Tool"	"Genome-wide estimation of additive effects (alpha) based on trait quantile distribution from pool-sequencing experiments"	1	"test"
3515	"von Bertalanffy 1.0"	"http://opencobra.sourceforge.net"	"Tool"	"A COBRA toolbox extension to thermodynamically constrain metabolic models"	1	"test"
3516	"AGRIS"	"http://arabidopsis.med.ohio-state.edu/"	"Tool"	"The Arabidopsis Gene Regulatory Information Server, an update"	1	"test"
3517	"MODEST"	"http://modest.biosustain.dtu.dk"	"Tool"	"A web-based design tool for oligonucleotide-mediated genome engineering and recombineering"	1	"test"
3518	"FastEpistasis"	"http://www.vital-it.ch/software/FastEpistasis"	"Tool"	"A high performance computing solution for quantitative trait epistasis"	1	"test"
3519	"RRBSMAP"	"http://rrbsmap.computational-epigenetics.org/"	"Tool"	"A fast, accurate and user-friendly alignment tool for reduced representation bisulfite sequencing"	1	"test"
3520	"TriTrypDB"	"http://tritrypdb.org"	"Tool"	"A functional genomic resource for the Trypanosomatidae"	1	"test"
3521	"HIV Therapy Simulator"	"http://sites.google.com/site/hivsimulator/"	"Tool"	"A graphical user interface for comparing the effectiveness of novel therapy regimens"	1	"test"
3522	"LINCS Data Portal"	"http://lincsportal.ccs.miami.edu/dcic-portal/"	"Tool"	"Provides unified interface for searching all LINCS dataset packages and entities"	1	"test"
3523	"TRStalker"	"http://bioalgo.iit.cnr.it"	"Tool"	"An efficient heuristic for finding fuzzy tandem repeats"	1	"test"
3524	"MarDRe"	"http://mardre.des.udc.es"	"Tool"	"Efficient MapReduce-based removal of duplicate DNA reads in the cloud"	1	"test"
3525	"TransportDB 2.0"	"http://www.membranetransport.org/transportDB2/"	"Tool"	"A database for exploring membrane transporters in sequenced genomes from all domains of life"	1	"test"
3526	"DroPhEA"	"http://evol.nhri.org.tw/phenome/DroPhEA/"	"Tool"	"Drosophila phenotype enrichment analysis for insect functional genomics"	1	"test"
3527	"Bi-Force"	"http://biclue.mpi-inf.mpg.de"	"Tool"	"Large-scale bicluster editing and its application to gene expression data biclustering"	1	"test"
3528	"NALDB"	"http://bsbe.iiti.ac.in/bsbe/naldb/HOME.php"	"Tool"	"Nucleic acid ligand database for small molecules targeting nucleic acid"	1	"test"
3529	"Touchstone"	"https://clue.io/touchstone"	"Tool"	"Collection of CMAP reference signatures"	1	"test"
3530	"PyRosetta"	"http://www.pyrosetta.org"	"Tool"	"A script-based interface for implementing molecular modeling algorithms using Rosetta"	1	"test"
3531	"CAMP"	"http://www.bicnirrh.res.in/antimicrobial"	"Tool"	"A useful resource for research on antimicrobial peptides"	1	"test"
3532	"GIS"	"http://agknapp.chemie.fu-berlin.de/gplus"	"Tool"	"A comprehensive source for protein structure similarities"	1	"test"
3533	"BrainTrap"	"http://fruitfly.inf.ed.ac.uk/braintrap"	"Tool"	"A database of 3D protein expression patterns in the Drosophila brain"	1	"test"
3534	"HiTEC"	"http://www.csd.uwo.ca/~ilie/HiTEC/"	"Tool"	"Accurate error correction in high-throughput sequencing data"	1	"test"
3535	"BioNet"	"http://bionet.bioapps.biozentrum.uni-wuerzburg.de"	"Tool"	"An R-Package for the functional analysis of biological networks"	1	"test"
3536	"WebProtégé"	"http://protegewiki.stanford.edu/wiki/WebProtege"	"Tool"	"A collaborative Web-based platform for editing biomedical ontologies"	1	"test"
3537	"TreesimJ"	"http://code.google.com/p/treesimj"	"Tool"	"A flexible, forward time population genetic simulator"	1	"test"
3538	"dbPPT"	"http://dbppt.biocuckoo.org"	"Tool"	"A comprehensive database of protein phosphorylation in plants"	1	"test"
3539	"SiteComp"	"http://sitecomp.sanchezlab.org"	"Tool"	"A server for ligand binding site analysis in protein structures"	1	"test"
3540	"IPD-MHC 2.0"	"http://www.ebi.ac.uk/ipd/mhc/"	"Tool"	"An improved inter-species database for the study of the major histocompatibility complex"	1	"test"
3541	"GO-Module"	"http://lussierlab.org/GO-Module"	"Tool"	"Functional synthesis and improved interpretation of Gene Ontology patterns"	1	"test"
3542	"Recent improvements to Binding MOAD"	"http://www.BindingMOAD.org"	"Tool"	"A resource for protein–ligand binding affinities and structures"	1	"test"
3543	"Proteus"	"http://www.modularmodeling.com"	"Tool"	"A web-based, context-specific modelling tool for molecular networks"	1	"test"
3544	"SFmap"	"http://sfmap.technion.ac.il"	"Tool"	"A web server for motif analysis and prediction of splicing factor binding sites"	1	"test"
3545	"Ligandbook"	"https://ligandbook.org"	"Tool"	"An online repository for small and drug-like molecule force field parameters"	1	"test"
3546	"PUGSVM"	"http://www.cbil.ece.vt.edu/caBIG-PUGSVM.htm"	"Tool"	"A caBIG analytical tool for multiclass gene selection and predictive classification"	1	"test"
3547	"ANAIS"	"http://anais.versailles.inra.fr"	"Tool"	"Analysis of NimbleGen Arrays Interface"	1	"test"
3548	"CCRXP"	"http://ccrxp.netasa.org"	"Tool"	"Exploring clusters of conserved residues in protein structures"	1	"test"
3549	"VFDB 2012 update"	"http://www.mgc.ac.cn/VFs/"	"Tool"	"Toward the genetic diversity and molecular evolution of bacterial virulence factors"	1	"test"
3550	"ReMark"	"http://dasan.sejong.ac.kr/~wikim/notice.html"	"Tool"	"An automatic program for clustering orthologs flexibly combining a Recursive and a Markov
clustering algorithms"	1	"test"
3551	"inGAP"	"http://sites.google.com/site/nextgengenomics/ingap"	"Tool"	"An integrated next-generation genome analysis pipeline"	1	"test"
3552	"3DTF"	"http://www.gene-regulation.com/pub/programs/3dtf/"	"Tool"	"A web server for predicting transcription factor PWMs using 3D structure-based energy calculations"	1	"test"
3553	"CPLM"	"http://cplm.biocuckoo.org"	"Tool"	"A database of protein lysine modifications"	1	"test"
3554	"IPAVS"	"http://ipavs.cidms.org"	"Tool"	"Integrated Pathway Resources, Analysis and Visualization System"	1	"test"
3555	"Human variation database"	"http://vancouvershortr.sourceforge.net"	"Tool"	"An open-source database template for genomic discovery"	1	"test"
3556	"ABCMdb reloaded"	"http://abcm2.hegelab.org"	"Tool"	"Updates on mutations in ATP binding cassette proteins"	1	"test"
3557	"miRanalyzer"	"http://bioinfo2.ugr.es/miRanalyzer/miRanalyzer.php"	"Tool"	"An update on the detection and analysis of microRNAs in high-throughput sequencing experiments"	1	"test"
3558	"SCORER 2.0"	"http://coiledcoils.chm.bris.ac.uk/Scorer"	"Tool"	"An algorithm for distinguishing parallel dimeric and trimeric coiled-coil sequences"	1	"test"
3559	"IgBLAST"	"http://www.ncbi.nlm.nih.gov/igblast/"	"Tool"	"An immunoglobulin variable domain sequence analysis tool"	1	"test"
3560	"ADReCS"	"http://bioinf.xmu.edu.cn/ADReCS"	"Tool"	"An ontology database for aiding standardization and hierarchical classification of adverse drug reaction terms"	1	"test"
3561	"TFInfer"	"http://homepages.inf.ed.ac.uk/gsanguin/TFInfer.html"	"Tool"	"A tool for probabilistic inference of transcription factor activities"	1	"test"
3562	"PEP-FOLD"	"http://bioserv.rpbs.univ-paris-diderot.fr/PEP-FOLD"	"Tool"	"An updated de novo structure prediction server for both linear and disulfide bonded cyclic peptides"	1	"test"
3563	"ThreaDom"	"http://zhanglab.ccmb.med.umich.edu/ThreaDom/"	"Tool"	"Extracting protein domain boundary information from multiple threading alignments"	1	"test"
3564	"Frog2"	"http://bioserv.rpbs.univ-paris-diderot.fr/Frog2"	"Tool"	"Efficient 3D conformation ensemble generator for small compounds"	1	"test"
3565	"GBOOST"	"http://bioinformatics.ust.hk/BOOST.html#GBOOST"	"Tool"	"A GPU-based tool for detecting gene–gene interactions in genome–wide case control studies"	1	"test"
3566	"Cancer Odor Database (COD)"	"http://bioinf.modares.ac.ir/software/cod"	"Tool"	"A critical databank for cancer diagnosis research"	1	"test"
3567	"PredUs"	"http://wiki.c2b2.columbia.edu/honiglab_public/index.php/Software:PredUs"	"Tool"	"A web server for predicting protein interfaces using structural neighbors"	1	"test"
3568	"RaptorX-Property"	"http://raptorx2.uchicago.edu/StructurePropertyPred/predict/"	"Tool"	"A web server for protein structure property prediction"	1	"test"
3569	"Characterizing molecular adaptation"	"http://www.ams.ucsc.edu/~raquel/software/"	"Tool"	"A hierarchical approach to assess the selective influence of amino acid properties"	1	"test"
3570	"ALCHEMY"	"http://alchemy.sourceforge.net/"	"Tool"	"A reliable method for automated SNP genotype calling for small batch sizes and highly homozygous populations"	1	"test"
3571	"HExpoChem"	"http://www.cbs.dtu.dk/services/HExpoChem-1.0/"	"Tool"	"A systems biology resource to explore human exposure to chemicals"	1	"test"
3572	"CAM-CM"	"http://www.cbil.ece.vt.edu/software.htm"	"Tool"	"A signal deconvolution tool for in vivo dynamic contrast-enhanced imaging of complex tissues"	1	"test"
3573	"MyProteinNet"	"http://netbio.bgu.ac.il/myproteinnet"	"Tool"	"Build up-to-date protein interaction networks for organisms, tissues and user-defined contexts"	1	"test"
3574	"BCSearch"	"http://bioserv.rpbs.univ-paris-diderot.fr/services/BCSearch"	"Tool"	"Fast structural fragment mining over large collections of protein structures"	1	"test"
3575	"EGAN"	"http://akt.ucsf.edu/EGAN/"	"Tool"	"Exploratory gene association networks"	1	"test"
3576	"DistanceScan"	"https://www.omnifung.hki-jena.de/Rpad/Distance_Scan/index.htm"	"Tool"	"A tool for promoter modeling"	1	"test"
3577	"FlyTF"	"http://www.flytf.org"	"Tool"	"Improved annotation and enhanced functionality of the Drosophila transcription factor database"	1	"test"
3578	"iLINCS"	"http://eh3.uc.edu/GenomicsPortals/Lincs.jsp"	"Tool"	"An integrative web platform for analysis of LINCS data and signatures"	1	"test"
3579	"ChiBE"	"http://www.bilkent.edu.tr/%7Ebcbi/chibe.html"	"Tool"	"Interactive visualization and manipulation of BioPAX pathway models"	1	"test"
3580	"ST"	"http://www.supertriplets.univ-montp2.fr/"	"Tool"	"A triplet-based supertree approach to phylogenomics"	1	"test"
3581	"WERAM"	"http://weram.biocuckoo.org/"	"Tool"	"A database of writers, erasers and readers of histone acetylation and methylation in eukaryotes"	1	"test"
3582	"SEP L1000"	"http://maayanlab.net/SEP-L1000"	"Tool"	"Web portal for searching and browsing predictive small-molecule/ADR connections"	1	"test"
3583	"Frag’r’Us"	"http://www.bioinsilico.org/FRAGRUS"	"Tool"	"Knowledge-based sampling of protein backbone conformations for de novo structure-based protein design"	1	"test"
3584	"MODEVO"	"http://bioputer.mimuw.edu.pl/modevo"	"Tool"	"Exploring modularity and evolution of protein interaction networks"	1	"test"
3585	"GONUTS"	"http://gowiki.tamu.edu"	"Tool"	"The Gene Ontology Normal Usage Tracking System"	1	"test"
3586	"ETAscape"	"http://mammoth.bcm.tmc.edu/networks/"	"Tool"	"Analyzing protein networks to predict enzymatic function and substrates in Cytoscape"	1	"test"
